number, supplement, name
3860,0,Meiringen
3860,2,Rosenlaui
3860,3,Schattenhalb
3860,3,Schattenhalb
3860,4,Brünig
3862,0,Innertkirchen
3863,0,Gadmen
3864,0,Guttannen
3900,0,Brig
3900,0,Brig
3900,0,Brig
3900,2,Gamsen
3900,3,Brigerbad
3901,23,Rothwald
3902,0,Glis
3903,0,Mund
3903,1,Birgisch
3904,0,Naters
3905,0,Saas-Almagell
3906,0,Saas-Fee
3907,0,Simplon Dorf
3907,2,Simplon Hospiz
3907,3,Gabi (Simplon)
3907,4,Gondo
3908,0,Saas-Balen
3910,0,Saas-Grund
3910,0,Saas-Grund
3911,0,Ried-Brig
3912,0,Termen
3913,0,Rosswald
3914,0,Blatten b. Naters
3914,1,Belalp
3916,0,Ferden
3917,0,Kippel
3917,2,Goppenstein
3918,0,Wiler (Lötschen)
3919,0,Blatten(Lötschen)
3920,0,Zermatt
3922,0,Stalden VS
3922,0,Stalden VS
3922,1,Kalpetran
3922,2,Eisten
3923,0,Törbel
3924,0,St. Niklaus VS
3925,0,Grächen
3926,0,Embd
3927,0,Herbriggen
3928,0,Randa
3929,0,Täsch
3930,0,Visp
3930,0,Visp
3930,2,Eyholz
3931,1,Lalden
3932,0,Visperterminen
3933,0,Staldenried
3934,0,Zeneggen
3935,0,Bürchen
3937,0,Baltschieder
3938,0,Ausserberg
3939,0,Eggerberg
3940,0,Steg VS
3942,0,Raron
3942,0,Raron
3942,2,Niedergesteln
3942,3,St. German
3943,0,Eischoll
3944,0,Unterbäch VS
3945,0,Gampel
3945,0,Gampel
3945,1,Niedergampel
3945,1,Niedergampel
3946,0,Turtmann
3946,2,Gruben
3946,2,Gruben
3947,0,Ergisch
3948,0,Unterems
3948,1,Oberems
3949,0,Hohtenn
3951,0,Agarn
3952,0,Susten
3953,0,Leuk Stadt
3953,1,Inden
3953,2,Varen
3954,0,Leukerbad
3955,0,Albinen
3956,0,Guttet-Feschel
3956,0,Guttet-Feschel
3957,0,Erschmatt
3957,2,Bratsch
3960,0,Sierre
3960,2,Corin-de-la-Crête
3960,3,Loc
3960,4,Niouc
3960,5,Muraz (Sierre)
3961,21,Vissoie
3961,22,St-Luc
3961,23,Chandolin
3961,24,Ayer
3961,25,Zinal
3961,26,Grimentz
3961,27,Mission
3961,41,St-Jean VS
3963,0,Crans-Montana
3963,0,Crans-Montana
3963,0,Crans-Montana
3963,3,Montana
3963,4,Aminona
3965,0,Chippis
3965,0,Chippis
3966,0,Chalais
3966,0,Chalais
3966,1,Réchy
3966,1,Réchy
3967,0,Vercorin
3968,0,Veyras
3970,0,Salgesch
3970,0,Salgesch
3971,0,Chermignon
3971,1,Chermignon-Bas
3971,2,Ollon VS
3971,2,Ollon VS
3971,2,Ollon VS
3972,0,Miège
3972,0,Miège
3973,0,Venthône
3973,0,Venthône
3974,0,Mollens VS
3975,0,Randogne
3976,0,Noës
3976,0,Noës
3976,2,Champzabé
3977,0,Granges VS
3978,0,Flanthey
3979,0,Grône
3982,0,Bitsch
3982,0,Bitsch
3982,0,Bitsch
3983,0,Mörel
3983,0,Mörel
3983,2,Bister
3983,3,Filet
3983,4,Goppisberg
3983,5,Greich
3984,0,Fiesch
3984,2,Fieschertal
3985,0,Münster VS
3985,2,Geschinen
3986,0,Ried-Mörel
3987,0,Riederalp
3988,0,Ulrichen
3988,2,Obergesteln
3989,0,Biel VS
3989,2,Ritzingen
3989,3,Selkingen
3989,4,Niederwald
3989,5,Blitzingen
3991,0,Betten
3992,0,Bettmeralp
3993,0,Grengiols
3994,0,Lax
3994,2,Martisberg
3995,0,Ernen
3995,2,Ausserbinn
3995,3,Mühlebach (Goms)
3995,4,Steinhaus
3996,0,Binn
3997,0,Bellwald
3998,0,Reckingen VS
3998,1,Gluringen
3999,0,Oberwald
4001,0,Basel
4051,0,Basel
4052,0,Basel
4052,0,Basel
4053,0,Basel
4053,0,Basel
4054,0,Basel
4055,0,Basel
4056,0,Basel
4057,0,Basel
4058,0,Basel
4058,0,Basel
4059,0,Basel
4101,0,Bruderholz
4101,0,Bruderholz
4102,0,Binningen
4102,0,Binningen
4103,0,Bottmingen
4104,0,Oberwil BL
4105,0,Biel-Benken BL
4106,0,Therwil
4107,0,Ettingen
4108,0,Witterswil
4112,1,Bättwil
4112,1,Bättwil
4112,2,Flüh
4114,0,Hofstetten SO
4115,0,Mariastein
4115,0,Mariastein
4116,0,Metzerlen
4117,0,Burg im Leimental
4118,0,Rodersdorf
4123,0,Allschwil
4124,0,Schönenbuch
4125,0,Riehen
4126,0,Bettingen
4127,0,Birsfelden
4127,0,Birsfelden
4132,0,Muttenz
4133,0,Pratteln
4133,0,Pratteln
4133,0,Pratteln
4133,0,Pratteln
4142,0,Münchenstein
4142,0,Münchenstein
4143,0,Dornach
4144,0,Arlesheim
4144,0,Arlesheim
4145,0,Gempen
4146,0,Hochwald
4147,0,Aesch BL
4147,0,Aesch BL
4148,0,Pfeffingen
4153,0,Reinach BL
4153,0,Reinach BL
4153,0,Reinach BL
4153,0,Reinach BL
4202,0,Duggingen
4202,0,Duggingen
4203,0,Grellingen
4204,0,Himmelried
4204,0,Himmelried
4204,0,Himmelried
4206,0,Seewen SO
4207,0,Bretzwil
4208,0,Nunningen
4222,0,Zwingen
4223,0,Blauen
4224,0,Nenzlingen
4225,0,Brislach
4226,0,Breitenbach
4227,0,Büsserach
4228,0,Erschwil
4229,0,Beinwil SO
4229,0,Beinwil SO
4229,0,Beinwil SO
4232,0,Fehren
4233,0,Meltingen
4233,0,Meltingen
4234,0,Zullwil
4242,0,Laufen
4242,0,Laufen
4242,0,Laufen
4243,0,Dittingen
4244,0,Röschenz
4245,0,Kleinlützel
4245,0,Kleinlützel
4246,0,Wahlen b. Laufen
4246,0,Wahlen b. Laufen
4247,0,Grindel
4252,0,Bärschwil
4252,0,Bärschwil
4253,0,Liesberg
4253,0,Liesberg
4254,0,Liesberg Dorf
4302,0,Augst BL
4302,0,Augst BL
4303,0,Kaiseraugst
4303,0,Kaiseraugst
4303,0,Kaiseraugst
4304,0,Giebenach
4305,0,Olsberg
4305,0,Olsberg
4305,0,Olsberg
4310,0,Rheinfelden
4312,0,Magden
4313,0,Möhlin
4313,0,Möhlin
4314,0,Zeiningen
4315,0,Zuzgen
4315,0,Zuzgen
4316,0,Hellikon
4317,0,Wegenstetten
4322,0,Mumpf
4323,0,Wallbach
4323,0,Wallbach
4324,0,Obermumpf
4325,0,Schupfart
4332,0,Stein AG
4333,0,Münchwilen AG
4334,0,Sisseln AG
4334,0,Sisseln AG
4402,0,Frenkendorf
4402,0,Frenkendorf
4410,0,Liestal
4410,0,Liestal
4411,0,Seltisberg
4412,0,Nuglar
4412,0,Nuglar
4413,0,Büren SO
4414,0,Füllinsdorf
4415,0,Lausen
4415,0,Lausen
4416,0,Bubendorf
4417,0,Ziefen
4418,0,Reigoldswil
4418,0,Reigoldswil
4418,0,Reigoldswil
4418,0,Reigoldswil
4419,0,Lupsingen
4421,0,St. Pantaleon
4422,0,Arisdorf
4422,0,Arisdorf
4423,0,Hersberg
4424,0,Arboldswil
4424,0,Arboldswil
4425,0,Titterten
4425,0,Titterten
4426,0,Lauwil
4431,0,Bennwil
4431,0,Bennwil
4432,0,Lampenberg
4433,0,Ramlinsburg
4434,0,Hölstein
4434,0,Hölstein
4435,0,Niederdorf
4435,0,Niederdorf
4436,0,Oberdorf BL
4436,0,Oberdorf BL
4436,2,Liedertswil
4436,2,Liedertswil
4437,0,Waldenburg
4437,0,Waldenburg
4438,0,Langenbruck
4438,0,Langenbruck
4438,0,Langenbruck
4438,0,Langenbruck
4441,0,Thürnen
4442,0,Diepflingen
4442,0,Diepflingen
4443,0,Wittinsburg
4443,0,Wittinsburg
4444,0,Rümlingen
4444,0,Rümlingen
4444,0,Rümlingen
4444,0,Rümlingen
4445,0,Häfelfingen
4445,0,Häfelfingen
4446,0,Buckten
4446,0,Buckten
4447,0,Känerkinden
4447,0,Känerkinden
4447,0,Känerkinden
4448,0,Läufelfingen
4448,0,Läufelfingen
4448,0,Läufelfingen
4450,0,Sissach
4450,0,Sissach
4450,0,Sissach
4450,0,Sissach
4451,0,Wintersingen
4451,0,Wintersingen
4452,0,Itingen
4452,0,Itingen
4453,0,Nusshof
4455,0,Zunzgen
4456,0,Tenniken
4456,0,Tenniken
4457,0,Diegten
4457,0,Diegten
4457,0,Diegten
4458,0,Eptingen
4458,0,Eptingen
4460,0,Gelterkinden
4460,0,Gelterkinden
4461,0,Böckten
4462,0,Rickenbach BL
4462,0,Rickenbach BL
4463,0,Buus
4464,0,Maisprach
4465,0,Hemmiken
4465,0,Hemmiken
4465,0,Hemmiken
4466,0,Ormalingen
4466,0,Ormalingen
4467,0,Rothenfluh
4468,0,Kienberg
4469,0,Anwil
4492,0,Tecknau
4492,0,Tecknau
4493,0,Wenslingen
4493,0,Wenslingen
4493,0,Wenslingen
4494,0,Oltingen
4495,0,Zeglingen
4495,0,Zeglingen
4496,0,Kilchberg BL
4497,0,Rünenberg
4500,0,Solothurn
4500,0,Solothurn
4500,0,Solothurn
4500,0,Solothurn
4500,0,Solothurn
4512,0,Bellach
4512,0,Bellach
4513,0,Langendorf
4514,0,Lommiswil
4515,0,Oberdorf SO
4515,1,Weissenstein
4522,0,Rüttenen
4522,0,Rüttenen
4523,0,Niederwil SO
4524,0,Günsberg
4524,2,Balmberg
4524,3,Oberbalmberg
4525,0,Balm b. Günsberg
4528,0,Zuchwil
4528,0,Zuchwil
4532,0,Feldbrunnen
4532,0,Feldbrunnen
4533,0,Riedholz
4534,0,Flumenthal
4535,0,Hubersdorf
4535,2,Kammersrohr
4536,0,Attiswil
4536,0,Attiswil
4537,0,Wiedlisbach
4538,0,Oberbipp
4539,0,Rumisberg
4539,2,Farnern
4542,0,Luterbach
4542,0,Luterbach
4543,0,Deitingen
4543,0,Deitingen
4552,0,Derendingen
4552,0,Derendingen
4553,0,Subingen
4554,0,Etziken
4554,2,Hüniken
4556,0,Aeschi SO
4556,0,Aeschi SO
4556,2,Bolken
4556,3,Burgäschi
4556,4,Steinhof SO
4557,0,Horriwil
4558,0,Hersiwil
4558,2,Heinrichswil
4558,3,Winistorf
4562,0,Biberist
4563,0,Gerlafingen
4563,0,Gerlafingen
4563,0,Gerlafingen
4564,0,Obergerlafingen
4564,1,Zielebach
4565,0,Recherswil
4566,0,Kriegstetten
4566,2,Halten
4566,3,Oekingen
4571,1,Lüterkofen
4571,2,Ichertswil
4573,0,Lohn-Ammannsegg
4573,0,Lohn-Ammannsegg
4574,0,Nennigkofen
4574,0,Nennigkofen
4574,1,Lüsslingen
4574,1,Lüsslingen
4576,0,Tscheppach
4577,0,Hessigkofen
4578,0,Bibern SO
4579,0,Gossliwil
4581,0,Küttigkofen
4582,0,Brügglen
4583,0,Mühledorf SO
4583,2,Aetigkofen
4584,2,Lüterswil
4584,3,Gächliwil
4585,0,Biezwil
4586,0,Kyburg-Buchegg
4587,0,Aetingen
4588,0,Unterramsern
4588,1,Brittern
4588,2,Oberramsern
4600,0,Olten
4600,0,Olten
4600,0,Olten
4612,0,Wangen b. Olten
4613,0,Rickenbach SO
4614,0,Hägendorf
4614,0,Hägendorf
4615,0,Allerheiligenberg
4616,0,Kappel SO
4616,0,Kappel SO
4617,0,Gunzgen
4618,0,Boningen
4618,0,Boningen
4622,0,Egerkingen
4623,0,Neuendorf
4624,0,Härkingen
4625,0,Oberbuchsiten
4626,0,Niederbuchsiten
4628,0,Wolfwil
4629,0,Fulenbach
4632,0,Trimbach
4632,0,Trimbach
4632,0,Trimbach
4633,0,Hauenstein
4634,0,Wisen SO
4634,0,Wisen SO
4634,0,Wisen SO
4634,0,Wisen SO
4652,0,Winznau
4653,0,Obergösgen
4654,0,Lostorf
4654,0,Lostorf
4655,0,Stüsslingen
4655,2,Rohr b. Olten
4655,2,Rohr b. Olten
4656,0,Starrkirch-Wil
4656,0,Starrkirch-Wil
4657,0,Dulliken
4657,0,Dulliken
4658,0,Däniken SO
4658,0,Däniken SO
4663,0,Aarburg
4665,0,Oftringen
4665,0,Oftringen
4702,0,Oensingen
4703,0,Kestenholz
4704,0,Niederbipp
4704,2,Wolfisberg
4710,0,Balsthal
4710,0,Balsthal
4712,0,Laupersdorf
4713,0,Matzendorf
4714,0,Aedermannsdorf
4715,0,Herbetswil
4716,0,Welschenrohr
4716,1,Gänsbrunnen
4716,1,Gänsbrunnen
4717,0,Mümliswil
4717,0,Mümliswil
4717,0,Mümliswil
4717,0,Mümliswil
4717,0,Mümliswil
4718,0,Holderbank SO
4718,0,Holderbank SO
4719,0,Ramiswil
4719,0,Ramiswil
4719,0,Ramiswil
4800,0,Zofingen
4800,0,Zofingen
4802,0,Strengelbach
4802,0,Strengelbach
4803,0,Vordemwald
4803,0,Vordemwald
4805,0,Brittnau
4806,0,Wikon
4812,0,Mühlethal
4812,0,Mühlethal
4813,0,Uerkheim
4813,0,Uerkheim
4813,0,Uerkheim
4814,0,Bottenwil
4814,0,Bottenwil
4852,0,Rothrist
4852,0,Rothrist
4853,0,Murgenthal
4853,0,Murgenthal
4853,2,Riken AG
4856,0,Glashütten
4900,0,Langenthal
4911,0,Schwarzhäusern
4912,0,Aarwangen
4912,0,Aarwangen
4913,0,Bannwil
4914,0,Roggwil BE
4914,0,Roggwil BE
4915,0,St. Urban
4915,0,St. Urban
4916,0,Untersteckholz
4917,0,Melchnau
4917,2,Busswil b.Melchnau
4919,0,Reisiswil
4919,0,Reisiswil
4922,0,Bützberg
4922,0,Bützberg
4922,2,Thunstetten
4923,0,Wynau
4924,0,Obersteckholz
4924,0,Obersteckholz
4932,0,Lotzwil
4932,2,Gutenburg
4933,0,Rütschelen
4934,0,Madiswil
4935,0,Leimiswil
4936,0,Kleindietwil
4936,0,Kleindietwil
4937,0,Ursenbach
4938,0,Rohrbach
4938,0,Rohrbach
4938,2,Rohrbachgraben
4938,2,Rohrbachgraben
4942,0,Walterswil BE
4942,0,Walterswil BE
4942,0,Walterswil BE
4943,0,Oeschenbach
4943,0,Oeschenbach
4943,0,Oeschenbach
4943,0,Oeschenbach
4944,0,Auswil
4950,0,Huttwil
4952,0,Eriswil
4952,0,Eriswil
4952,0,Eriswil
4952,0,Eriswil
4952,0,Eriswil
4953,0,Schwarzenbach BE
4953,0,Schwarzenbach BE
4954,0,Wyssachen
4954,0,Wyssachen
4955,0,Gondiswil
4955,0,Gondiswil
5000,0,Aarau
5000,0,Aarau
5004,0,Aarau
5012,0,Schönenwerd
5012,3,Wöschnau
5012,4,Eppenberg
5013,0,Niedergösgen
5014,0,Gretzenbach
5015,0,Erlinsbach SO
5017,0,Barmelweid
5017,0,Barmelweid
5018,0,Erlinsbach
5022,0,Rombach
5023,0,Biberstein
5024,0,Küttigen
5025,0,Asp
5026,0,Densbüren
5027,0,Herznach
5028,0,Ueken
5032,0,Aarau Rohr
5033,0,Buchs AG
5034,0,Suhr
5035,0,Unterentfelden
5036,0,Oberentfelden
5037,0,Muhen
5040,0,Schöftland
5042,0,Hirschthal
5043,0,Holziken
5044,0,Schlossrued
5046,1,Schmiedrued
5046,1,Schmiedrued
5046,2,Walde AG
5053,0,Staffelbach
5053,2,Wittwil
5054,1,Kirchleerau
5054,2,Moosleerau
5056,0,Attelwil
5057,0,Reitnau
5058,0,Wiliberg
5062,0,Oberhof
5063,0,Wölflinswil
5063,0,Wölflinswil
5064,0,Wittnau
5070,0,Frick
5072,0,Oeschgen
5073,0,Gipf-Oberfrick
5074,0,Eiken
5075,0,Hornussen
5076,0,Bözen
5077,0,Elfingen
5078,0,Effingen
5079,0,Zeihen
5079,0,Zeihen
5080,0,Laufenburg
5080,0,Laufenburg
5082,0,Kaisten
5083,0,Ittenthal
5084,0,Rheinsulz
5085,0,Sulz AG
5102,0,Rupperswil
5103,0,Wildegg
5103,0,Wildegg
5103,0,Wildegg
5103,2,Möriken AG
5105,0,Auenstein
5106,0,Veltheim AG
5107,0,Schinznach Dorf
5108,0,Oberflachs
5112,0,Thalheim AG
5113,0,Holderbank AG
5116,0,Schinznach Bad
5200,0,Brugg AG
5200,0,Brugg AG
5210,0,Windisch
5210,0,Windisch
5210,0,Windisch
5212,0,Hausen AG
5213,0,Villnachern
5222,0,Umiken
5222,0,Umiken
5223,0,Riniken
5225,1,Bözberg
5233,0,Stilli
5234,0,Villigen
5235,0,Rüfenach AG
5236,0,Remigen
5236,0,Remigen
5237,0,Mönthal
5237,0,Mönthal
5242,1,Birr
5242,2,Lupfig
5243,0,Mülligen
5244,0,Birrhard
5245,0,Habsburg
5246,0,Scherz
5272,0,Gansingen
5273,0,Oberhofen AG
5274,0,Mettau
5275,0,Etzgen
5276,0,Wil AG
5277,0,Hottwil
5300,0,Turgi
5300,0,Turgi
5301,0,Siggenthal Station
5303,0,Würenlingen
5304,0,Endingen
5305,0,Unterendingen
5306,0,Tegerfelden
5312,0,Döttingen
5313,0,Klingnau
5314,0,Kleindöttingen
5315,0,Böttstein
5316,0,Leuggern
5317,0,Hettenschwil
5318,0,Mandach
5322,0,Koblenz
5322,0,Koblenz
5323,0,Rietheim
5324,0,Full-Reuenthal
5325,0,Leibstadt
5326,0,Schwaderloch
5326,0,Schwaderloch
5330,0,Bad Zurzach
5332,0,Rekingen AG
5333,0,Baldingen
5334,0,Böbikon
5400,0,Baden
5404,0,Baden
5405,2,Dättwil AG
5405,2,Dättwil AG
5406,2,Rütihof
5406,2,Rütihof
5408,0,Ennetbaden
5412,0,Gebenstorf
5412,1,Vogelsang AG
5413,0,Birmenstorf AG
5415,0,Nussbaumen AG
5415,1,Hertenstein AG
5415,2,Rieden AG
5416,0,Kirchdorf AG
5416,0,Kirchdorf AG
5417,0,Untersiggenthal
5420,0,Ehrendingen
5423,0,Freienwil
5425,0,Schneisingen
5426,0,Lengnau AG
5430,0,Wettingen
5432,0,Neuenhof
5436,0,Würenlos
5442,0,Fislisbach
5443,0,Niederrohrdorf
5444,0,Künten
5445,0,Eggenwil
5452,0,Oberrohrdorf
5453,0,Remetschwil
5454,0,Bellikon
5462,0,Siglistorf
5462,0,Siglistorf
5463,0,Wislikofen
5464,0,Rümikon AG
5465,0,Mellikon
5466,0,Kaiserstuhl AG
5467,0,Fisibach
5502,0,Hunzenschwil
5503,0,Schafisheim
5504,0,Othmarsingen
5505,0,Brunegg
5506,0,Mägenwil
5506,0,Mägenwil
5507,0,Mellingen
5512,0,Wohlenschwil
5522,0,Tägerig
5522,0,Tägerig
5524,0,Niederwil AG
5524,2,Nesselnbach
5525,0,Fischbach-Göslikon
5600,0,Lenzburg
5600,3,Ammerswil AG
5603,0,Staufen
5604,0,Hendschiken
5604,0,Hendschiken
5605,0,Dottikon
5605,0,Dottikon
5606,0,Dintikon
5607,0,Hägglingen
5608,0,Stetten AG
5610,0,Wohlen AG
5610,0,Wohlen AG
5611,0,Anglikon
5611,0,Anglikon
5612,0,Villmergen
5613,0,Hilfikon
5614,0,Sarmenstorf
5615,0,Fahrwangen
5615,0,Fahrwangen
5616,0,Meisterschwanden
5617,0,Tennwil
5618,0,Bettwil
5618,0,Bettwil
5619,0,Büttikon AG
5619,2,Uezwil
5620,0,Bremgarten AG
5621,0,Zufikon
5621,0,Zufikon
5622,0,Waltenschwil
5623,0,Boswil
5624,0,Bünzen
5624,0,Bünzen
5624,2,Waldhäusern AG
5625,0,Kallern
5626,0,Hermetschwil-Staff
5627,0,Besenbüren
5628,0,Aristau
5630,0,Muri AG
5630,0,Muri AG
5630,0,Muri AG
5632,0,Buttwil
5632,0,Buttwil
5632,0,Buttwil
5634,0,Merenschwand
5636,0,Benzenschwil
5637,0,Beinwil (Freiamt)
5637,0,Beinwil (Freiamt)
5637,2,Geltwil
5642,0,Mühlau
5642,0,Mühlau
5642,0,Mühlau
5643,0,Sins
5643,2,Alikon
5643,3,Meienberg
5643,3,Meienberg
5644,0,Auw
5644,0,Auw
5645,0,Aettenschwil
5645,2,Fenkrieden
5646,0,Abtwil AG
5647,0,Oberrüti
5702,0,Niederlenz
5703,0,Seon
5703,0,Seon
5704,0,Egliswil
5705,0,Hallwil
5706,0,Boniswil
5707,0,Seengen
5708,0,Birrwil
5708,0,Birrwil
5712,0,Beinwil am See
5722,0,Gränichen
5722,0,Gränichen
5723,0,Teufenthal AG
5723,0,Teufenthal AG
5723,0,Teufenthal AG
5724,0,Dürrenäsch
5724,0,Dürrenäsch
5725,0,Leutwil
5726,0,Unterkulm
5726,0,Unterkulm
5727,0,Oberkulm
5728,0,Gontenschwil
5732,0,Zetzwil
5733,0,Leimbach AG
5734,0,Reinach AG
5735,0,Pfeffikon LU
5736,0,Burg AG
5737,0,Menziken
5742,0,Kölliken
5745,0,Safenwil
5746,0,Walterswil SO
5746,0,Walterswil SO
6000,0,Luzern
6003,0,Luzern
6004,0,Luzern
6004,0,Luzern
6005,0,Luzern
6005,0,Luzern
6005,0,Luzern
6005,2,St. Niklausen LU
6006,0,Luzern
6006,0,Luzern
6006,0,Luzern
6010,0,Kriens
6010,0,Kriens
6010,0,Kriens
6012,0,Obernau
6013,0,Eigenthal
6013,0,Eigenthal
6013,0,Eigenthal
6014,0,Luzern
6014,0,Luzern
6015,0,Luzern
6016,0,Hellbühl
6016,0,Hellbühl
6016,0,Hellbühl
6016,0,Hellbühl
6017,0,Ruswil
6018,0,Buttisholz
6018,0,Buttisholz
6018,0,Buttisholz
6019,0,Sigigen
6019,0,Sigigen
6020,0,Emmenbrücke
6020,0,Emmenbrücke
6020,0,Emmenbrücke
6022,0,Grosswangen
6022,0,Grosswangen
6023,0,Rothenburg
6023,0,Rothenburg
6024,0,Hildisrieden
6025,0,Neudorf
6026,0,Rain
6026,0,Rain
6026,0,Rain
6026,0,Rain
6027,0,Römerswil LU
6028,0,Herlisberg
6028,0,Herlisberg
6030,0,Ebikon
6030,0,Ebikon
6030,0,Ebikon
6032,0,Emmen
6032,0,Emmen
6033,0,Buchrain
6034,0,Inwil
6034,0,Inwil
6034,0,Inwil
6034,0,Inwil
6034,0,Inwil
6035,0,Perlen
6035,0,Perlen
6036,0,Dierikon
6037,0,Root
6038,0,Gisikon
6038,0,Gisikon
6038,0,Gisikon
6038,2,Honau
6039,0,Root D4
6042,0,Dietwil
6043,0,Adligenswil
6044,0,Udligenswil
6044,0,Udligenswil
6045,0,Meggen
6047,0,Kastanienbaum
6048,0,Horw
6048,0,Horw
6052,0,Hergiswil NW
6052,0,Hergiswil NW
6053,0,Alpnachstad
6055,0,Alpnach Dorf
6056,0,Kägiswil
6060,0,Sarnen
6060,2,Ramersberg
6062,0,Wilen (Sarnen)
6063,0,Stalden (Sarnen)
6064,0,Kerns
6066,0,St. Niklausen OW
6067,0,Melchtal
6067,0,Melchtal
6068,0,Melchsee-Frutt
6072,0,Sachseln
6073,0,Flüeli-Ranft
6074,0,Giswil
6074,0,Giswil
6078,0,Lungern
6078,2,Bürglen OW
6083,0,Hasliberg Hohfluh
6084,0,Hasliberg Wasserw
6085,0,Hasliberg Goldern
6086,0,Hasliberg Reuti
6102,0,Malters
6103,0,Schwarzenberg LU
6105,0,Schachen LU
6105,0,Schachen LU
6105,0,Schachen LU
6106,0,Werthenstein
6106,0,Werthenstein
6110,0,Wolhusen
6110,0,Wolhusen
6110,0,Wolhusen
6110,0,Wolhusen
6110,0,Wolhusen
6110,0,Wolhusen
6110,2,Fontannen
6110,2,Fontannen
6112,0,Doppleschwand
6113,0,Romoos
6114,0,Steinhuserberg
6122,0,Menznau
6122,0,Menznau
6122,0,Menznau
6123,0,Geiss
6125,0,Menzberg
6125,0,Menzberg
6125,0,Menzberg
6126,0,Daiwil
6130,0,Willisau
6130,0,Willisau
6130,0,Willisau
6132,0,Rohrmatt
6132,0,Rohrmatt
6133,0,Hergiswil LU
6133,0,Hergiswil LU
6142,0,Gettnau
6143,0,Ohmstal
6143,0,Ohmstal
6144,0,Zell LU
6144,0,Zell LU
6144,0,Zell LU
6145,0,Fischbach LU
6146,0,Grossdietwil
6146,0,Grossdietwil
6147,0,Altbüron
6147,0,Altbüron
6147,0,Altbüron
6147,0,Altbüron
6152,0,Hüswil
6152,0,Hüswil
6153,0,Ufhusen
6153,0,Ufhusen
6153,0,Ufhusen
6154,0,Hofstatt
6154,0,Hofstatt
6156,0,Luthern
6156,0,Luthern
6156,0,Luthern
6156,2,Luthern Bad
6162,0,Entlebuch
6162,0,Entlebuch
6162,2,Rengg
6162,3,Finsterwald LU
6162,3,Finsterwald LU
6163,0,Ebnet
6166,0,Hasle LU
6166,0,Hasle LU
6166,0,Hasle LU
6167,0,Bramboden
6170,0,Schüpfheim
6170,0,Schüpfheim
6170,0,Schüpfheim
6170,0,Schüpfheim
6173,0,Flühli LU
6173,0,Flühli LU
6174,0,Sörenberg
6182,0,Escholzmatt
6192,0,Wiggen
6192,0,Wiggen
6196,0,Marbach LU
6197,0,Schangnau
6197,0,Schangnau
6197,0,Schangnau
6197,0,Schangnau
6197,0,Schangnau
6203,0,Sempach Station
6204,0,Sempach
6204,0,Sempach
6205,0,Eich
6206,0,Neuenkirch
6206,0,Neuenkirch
6206,0,Neuenkirch
6206,0,Neuenkirch
6207,0,Nottwil
6207,0,Nottwil
6207,0,Nottwil
6207,0,Nottwil
6208,0,Oberkirch LU
6210,0,Sursee
6210,0,Sursee
6210,0,Sursee
6210,0,Sursee
6211,1,Buchs LU
6212,0,St. Erhard
6212,2,Kaltbach
6213,0,Knutwil
6213,0,Knutwil
6214,0,Schenkon
6214,0,Schenkon
6215,0,Beromünster
6215,2,Schwarzenbach LU
6216,0,Mauensee
6216,0,Mauensee
6217,0,Kottwil
6218,0,Ettiswil
6221,0,Rickenbach LU
6221,0,Rickenbach LU
6222,0,Gunzwil
6222,0,Gunzwil
6231,0,Schlierbach
6232,0,Geuensee
6233,0,Büron
6234,0,Triengen
6234,1,Kulmerau
6235,0,Winikon
6235,0,Winikon
6236,0,Wilihof
6242,0,Wauwil
6242,0,Wauwil
6243,0,Egolzwil
6244,0,Nebikon
6244,0,Nebikon
6244,0,Nebikon
6244,0,Nebikon
6245,0,Ebersecken
6245,0,Ebersecken
6246,0,Altishofen
6246,0,Altishofen
6247,0,Schötz
6247,0,Schötz
6248,0,Alberswil
6248,0,Alberswil
6252,0,Dagmersellen
6252,0,Dagmersellen
6253,0,Uffikon
6260,0,Reiden
6260,2,Reidermoos
6260,2,Reidermoos
6260,2,Reidermoos
6260,3,Hintermoos
6260,3,Hintermoos
6260,4,Mehlsecken
6262,0,Langnau b. Reiden
6263,0,Richenthal
6263,0,Richenthal
6264,0,Pfaffnau
6264,0,Pfaffnau
6265,0,Roggliswil
6265,0,Roggliswil
6274,0,Eschenbach LU
6274,0,Eschenbach LU
6274,0,Eschenbach LU
6275,0,Ballwil
6275,0,Ballwil
6275,0,Ballwil
6275,0,Ballwil
6276,0,Hohenrain
6277,0,Kleinwangen
6277,0,Kleinwangen
6277,2,Lieli
6280,0,Hochdorf
6280,0,Hochdorf
6280,0,Hochdorf
6280,2,Urswil
6280,2,Urswil
6283,0,Baldegg
6283,0,Baldegg
6283,0,Baldegg
6284,0,Gelfingen
6284,2,Sulz LU
6285,0,Hitzkirch
6285,2,Retschwil
6286,0,Altwis
6287,0,Aesch LU
6287,0,Aesch LU
6288,0,Schongau
6288,0,Schongau
6289,0,Müswangen
6289,2,Hämikon
6294,0,Ermensee
6295,0,Mosen
6300,0,Zug
6300,0,Zug
6300,0,Zug
6300,5,Zugerberg
6312,0,Steinhausen
6312,0,Steinhausen
6313,0,Menzingen
6313,0,Menzingen
6313,2,Edlibach
6313,3,Finstersee
6314,0,Unterägeri
6314,0,Unterägeri
6314,0,Unterägeri
6314,1,Neuägeri
6314,1,Neuägeri
6314,1,Neuägeri
6314,1,Neuägeri
6315,0,Oberägeri
